system,n_atoms,n_configs,valid_energy_configs,energy_split_excluded,low_energy_configs,middle_energy_configs,high_energy_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C8H19N3O4,34,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H19N3O5,35,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H19N5,32,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H19N5O2,34,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H1N3O1,13,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H2,10,80,79,False,40,3,36,24,8,8,36,24,8,8,36,3,1,0,5
C8H20N2,30,8,8,False,4,0,4,2,1,1,4,2,1,1,4,0,0,0,0
C8H20N2O1,31,37,36,False,18,2,16,11,4,3,16,11,4,3,16,0,0,0,0
C8H20N2O2,32,90,87,False,44,4,39,26,9,9,39,26,9,9,39,0,0,0,0
C8H20N2O3,33,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H20N2O4,34,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H20N2O5,35,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H20N4,32,214,213,False,107,10,96,64,22,21,96,64,22,21,96,4,2,2,1
C8H20N4O1,33,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H20N4O2,34,346,338,False,169,17,152,101,34,34,152,101,34,34,152,4,4,5,3
C8H20N4O3,35,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H20N6O1,35,108,107,False,54,5,48,32,11,11,48,32,11,11,48,4,2,1,1
C8H20O2,30,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H20O3,31,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H20O4,32,4,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0
C8H21N1,30,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H21N1O1,31,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H21N1O2,32,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H21N1O3,33,4,4,False,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0
C8H21N3,32,118,117,False,59,5,53,35,12,12,53,35,12,12,53,0,0,0,0
C8H21N3O1,33,70,69,False,35,3,31,21,7,7,31,21,7,7,31,0,0,0,0
C8H21N3O3,35,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H21N5,34,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H21N5O2,36,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H22N2,32,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H22N2O1,33,6,6,False,3,0,3,2,1,0,3,2,1,0,3,0,0,0,0
C8H22N2O2,34,8,8,False,4,0,4,2,1,1,4,2,1,1,4,0,0,0,0
C8H22N4,34,24,24,False,12,1,11,7,3,2,11,7,3,2,11,0,0,0,0
C8H22N4O3,37,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H22N6O2,38,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H22N6O3,39,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H23N3,34,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H23N3O1,35,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,0
C8H23N5O2,38,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H24N4,36,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H24N4O1,37,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H2N2,12,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H2N2O2,14,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H2N4,14,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H3N1,12,11,8,False,4,0,4,2,1,1,4,2,1,1,4,1,1,0,1
C8H3N1O1,13,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H3N1O2,14,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H3N1O3,15,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H3N3O1,15,7,7,False,4,0,3,2,1,1,3,2,1,1,3,0,0,1,0
C8H4,12,373,359,False,180,17,162,108,36,36,162,108,36,36,162,20,8,5,22
C8H4N2,14,131,131,False,66,6,59,40,13,13,59,40,13,13,59,5,2,2,3
C8H4N2O1,15,260,112,False,56,6,50,34,11,11,50,34,11,11,50,7,5,3,4
C8H4N2O2,16,155,155,False,78,7,70,47,16,15,70,47,16,15,70,11,2,1,11
C8H4N4,16,13,13,False,7,0,6,4,2,1,6,4,2,1,6,1,0,0,1
C8H4O1,13,51,46,False,23,2,21,14,5,4,21,14,5,4,21,0,1,1,6
C8H4O2,14,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H4O3,15,140,139,False,70,6,63,42,14,14,63,42,14,14,63,2,1,2,5
C8H4O4,16,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H5N1,14,77,63,False,32,3,28,19,7,6,28,19,7,6,28,4,1,1,7
C8H5N1O1,15,148,147,False,74,7,66,44,15,15,66,44,15,15,66,1,1,2,6
C8H5N1O2,16,275,274,False,137,14,123,82,28,27,123,82,28,27,123,8,8,2,15
C8H5N1O3,17,821,814,False,407,41,366,244,82,81,366,244,82,81,366,26,13,8,47
C8H5N3,16,9,9,False,5,0,4,3,1,1,4,3,1,1,4,0,0,0,0
C8H5N3O1,17,47,46,False,23,2,21,14,5,4,21,14,5,4,21,5,2,0,4
C8H5N3O3,19,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H6,14,1364,1341,False,671,66,604,403,134,134,604,403,134,134,604,50,28,12,81
C8H6N2,16,786,785,False,393,39,353,236,79,78,353,236,79,78,353,26,11,11,37
C8H6N2O1,17,3383,1207,False,604,60,543,362,121,121,543,362,121,121,543,47,16,21,54
C8H6N2O2,18,1998,1974,False,987,99,888,592,198,197,888,592,198,197,888,66,32,27,93
C8H6N4,18,306,305,False,153,15,137,92,31,30,137,92,31,30,137,12,3,6,22
C8H6N4O1,19,142,138,False,69,7,62,41,14,14,62,41,14,14,62,6,2,4,6
C8H6N4O2,20,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H6O1,15,414,381,False,191,18,172,115,38,38,172,115,38,38,172,13,8,5,20
C8H6O2,16,1836,1252,False,626,63,563,376,125,125,563,376,125,125,563,29,14,11,58
C8H6O3,17,1056,867,False,434,43,390,260,87,87,390,260,87,87,390,27,9,12,30
C8H6O4,18,1108,815,False,408,40,367,245,82,81,367,245,82,81,367,36,13,12,34
C8H7N1,16,505,447,False,224,22,201,134,45,45,201,134,45,45,201,16,8,5,28
C8H7N1O1,17,61,60,False,30,3,27,18,6,6,27,18,6,6,27,2,1,0,4
C8H7N1O2,18,2833,2626,False,1313,131,1182,788,263,262,1182,788,263,262,1182,70,28,26,130
C8H7N1O3,19,1342,1330,False,665,66,599,399,133,133,599,399,133,133,599,38,15,10,70
C8H7N1O4,20,531,343,False,172,17,154,103,35,34,154,103,35,34,154,14,5,3,21
C8H7N1O5,21,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H7N3,18,3985,1806,False,903,90,813,542,181,180,813,542,181,180,813,70,16,23,72
C8H7N3O1,19,2285,1931,False,966,96,869,580,193,193,869,580,193,193,869,71,25,33,121
C8H7N3O2,20,131,131,False,66,6,59,40,13,13,59,40,13,13,59,5,2,1,6
C8H7N3O3,21,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H7N5,20,274,274,False,137,14,123,82,28,27,123,82,28,27,123,11,5,2,12
C8H8,16,4374,4278,False,2139,214,1925,1283,428,428,1925,1283,428,428,1925,154,60,59,203
C8H8N2,18,783,769,False,385,38,346,231,77,77,346,231,77,77,346,32,9,9,44
C8H8N2O1,19,2003,1841,False,921,91,829,553,184,184,829,553,184,184,829,64,16,16,96
C8H8N2O2,20,1444,1426,False,713,71,642,428,143,142,642,428,143,142,642,56,28,19,72
C8H8N2O3,21,130,128,False,64,6,58,38,13,13,58,38,13,13,58,0,0,0,0
C8H8N2O4,22,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H8N4,20,1647,1374,False,687,69,618,412,138,137,618,412,138,137,618,54,16,8,62
C8H8N4O1,21,378,373,False,187,18,168,112,38,37,168,112,38,37,168,3,1,1,6
C8H8N4O2,22,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H8N6,22,144,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H8N6O1,23,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H8O1,17,1796,1566,False,783,78,705,470,157,156,705,470,157,156,705,48,20,25,88
C8H8O2,18,866,103,False,52,5,46,31,11,10,46,31,11,10,46,6,3,0,4
C8H8O3,19,4913,3428,False,1714,171,1543,1028,343,343,1543,1028,343,343,1543,99,36,37,160
C8H8O4,20,2649,2365,False,1183,118,1064,710,237,236,1064,710,237,236,1064,80,25,30,106
C8H8O6,22,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H9N1,18,1739,1508,False,754,75,679,452,151,151,679,452,151,151,679,54,25,20,85
C8H9N1O1,19,2937,623,False,312,31,280,187,63,62,280,187,63,62,280,23,9,12,30
C8H9N1O2,20,1753,1165,False,583,58,524,350,117,116,524,350,117,116,524,30,16,16,56
C8H9N1O3,21,2284,2266,False,1133,113,1020,680,227,226,1020,680,227,226,1020,16,8,8,13
C8H9N1O4,22,127,119,False,60,5,54,36,12,12,54,36,12,12,54,2,0,0,0
C8H9N1O5,23,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H9N3,20,1747,1555,False,778,77,700,467,156,155,700,467,156,155,700,72,25,17,77
C8H9N3O1,21,935,923,False,462,46,415,277,93,92,415,277,93,92,415,22,7,5,7
C8H9N3O2,22,378,369,False,185,18,166,111,37,37,166,111,37,37,166,3,2,0,1
C8H9N3O3,23,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H9N3O4,24,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C8H9N5,22,1121,963,False,482,48,433,289,97,96,433,289,97,96,433,16,6,5,7
C8H9N5O1,23,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H10,19,1270,856,False,428,43,385,257,86,85,385,257,86,85,385,27,14,11,48
C9H10N2,21,1401,1206,False,603,60,543,362,121,120,543,362,121,120,543,3,1,1,4
C9H10N2O1,22,2302,1531,False,766,76,689,460,153,153,689,460,153,153,689,20,4,5,15
C9H10N2O2,23,1227,1211,False,606,60,545,364,121,121,545,364,121,121,545,8,2,4,10
C9H10N2O3,24,340,333,False,167,16,150,100,34,33,150,100,34,33,150,5,2,3,3
C9H10N2O4,25,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H10N4,23,1416,1247,False,624,62,561,374,125,125,561,374,125,125,561,10,5,5,12
C9H10N4O1,24,264,257,False,129,12,116,77,26,26,116,77,26,26,116,6,3,1,2
C9H10N4O2,25,137,131,False,66,6,59,40,13,13,59,40,13,13,59,1,2,0,2
C9H10N4O3,26,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H10O1,20,663,330,False,165,16,149,99,33,33,149,99,33,33,149,7,2,2,17
C9H10O2,21,1571,960,False,480,48,432,288,96,96,432,288,96,96,432,11,1,3,9
C9H10O3,22,2293,1944,False,972,97,875,583,195,194,875,583,195,194,875,13,5,5,9
C9H10O4,23,2265,2164,False,1082,108,974,649,217,216,974,649,217,216,974,26,9,10,17
C9H10O5,24,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H11N1,21,664,656,False,328,33,295,197,66,65,295,197,66,65,295,15,3,4,19
C9H11N1O1,22,2782,1027,False,514,51,462,308,103,103,462,308,103,103,462,6,3,2,7
C9H11N1O2,23,4156,3679,False,1840,183,1656,1104,368,368,1656,1104,368,368,1656,4,0,3,12
C9H11N1O3,24,3120,2931,False,1466,146,1319,880,293,293,1319,880,293,293,1319,5,4,2,12
C9H11N1O4,25,5,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H11N1O5,26,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H11N3,23,2464,2297,False,1149,114,1034,689,230,230,1034,689,230,230,1034,19,7,6,14
C9H11N3O1,24,1281,1078,False,539,54,485,323,108,108,485,323,108,108,485,10,5,3,10
C9H11N3O2,25,131,128,False,64,6,58,38,13,13,58,38,13,13,58,4,0,0,2
C9H11N3O3,26,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H11N3O4,27,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H11N5,25,401,396,False,198,20,178,119,40,39,178,119,40,39,178,3,1,1,3
C9H11N5O1,26,5,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H12,21,2619,1757,False,879,87,791,527,176,176,791,527,176,176,791,12,2,2,18
C9H12N2,23,1363,1177,False,589,58,530,353,118,118,530,353,118,118,530,11,4,4,8
C9H12N2O1,24,2140,1511,False,756,75,680,454,151,151,680,454,151,151,680,11,5,5,7
C9H12N2O2,25,1249,1229,False,615,61,553,369,123,123,553,369,123,123,553,18,6,8,11
C9H12N2O3,26,105,100,False,50,5,45,30,10,10,45,30,10,10,45,1,0,0,2
C9H12N2O4,27,6,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H12N4,25,451,434,False,217,22,195,130,44,43,195,130,44,43,195,11,3,3,4
C9H12N4O1,26,523,515,False,258,25,232,155,52,51,232,155,52,51,232,11,3,5,6
C9H12N4O2,27,126,119,False,60,5,54,36,12,12,54,36,12,12,54,0,0,0,0
C9H12N4O4,29,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H12N6,27,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H12N6O1,28,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H12O1,22,13,13,False,7,0,6,4,2,1,6,4,2,1,6,0,0,0,0
C9H12O2,23,1654,1302,False,651,65,586,391,130,130,586,391,130,130,586,6,4,4,6
C9H12O3,24,891,878,False,439,44,395,263,88,88,395,263,88,88,395,5,4,1,5
C9H12O4,25,406,396,False,198,20,178,119,40,39,178,119,40,39,178,6,1,0,6
C9H12O6,27,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H13N1,23,205,25,False,13,1,11,8,3,2,11,8,3,2,11,0,0,0,0
C9H13N1O1,24,954,371,False,186,18,167,112,37,37,167,112,37,37,167,3,5,2,2
C9H13N1O2,25,1482,1464,False,732,73,659,439,147,146,659,439,147,146,659,22,5,6,7
C9H13N1O3,26,1147,1128,False,564,56,508,338,113,113,508,338,113,113,508,19,6,7,8
C9H13N1O4,27,8,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H13N1O5,28,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H13N3,25,992,983,False,492,49,442,295,99,98,442,295,99,98,442,11,4,4,10
C9H13N3O1,26,1082,1054,False,527,53,474,316,106,105,474,316,106,105,474,26,8,9,11
C9H13N3O2,27,228,217,False,109,10,98,65,22,22,98,65,22,22,98,0,1,0,0
C9H13N3O3,28,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H13N5,27,109,103,False,52,5,46,31,11,10,46,31,11,10,46,1,0,0,1
C9H13N5O1,28,5,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H14,23,1592,1380,False,690,69,621,414,138,138,621,414,138,138,621,8,3,2,9
C9H14N2,25,461,448,False,224,22,202,134,45,45,202,134,45,45,202,3,3,2,2
C9H14N2O1,26,1385,1367,False,684,68,615,410,137,137,615,410,137,137,615,8,3,1,10
C9H14N2O2,27,309,297,False,149,14,134,89,30,30,134,89,30,30,134,4,1,1,0
C9H14N2O3,28,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H14N2O4,29,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H14N2O5,30,1113,1073,False,537,53,483,322,108,107,483,322,108,107,483,4,1,4,8
C9H14N2O7,32,1143,1103,False,552,55,496,331,111,110,496,331,111,110,496,26,5,10,9
C9H14N4,27,695,682,False,341,34,307,205,68,68,307,205,68,68,307,10,3,6,5
C9H14N4O1,28,5,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H14N4O2,29,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H14N4O3,30,1073,1032,False,516,52,464,310,103,103,464,310,103,103,464,7,3,1,17
C9H14N4O4,31,1090,1050,False,525,52,473,315,105,105,473,315,105,105,473,14,8,2,2
C9H14N6,29,125,122,False,61,6,55,37,12,12,55,37,12,12,55,1,0,0,1
C9H14N6O1,30,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H14O1,24,270,124,False,62,6,56,37,13,12,56,37,13,12,56,0,0,0,0
C9H14O2,25,1010,994,False,497,50,447,298,100,99,447,298,100,99,447,9,5,4,5
C9H14O3,26,898,891,False,446,44,401,268,89,89,401,268,89,89,401,19,4,4,8
C9H14O4,27,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H15N1,25,421,411,False,206,20,185,124,41,41,185,124,41,41,185,7,1,8,8
C9H15N1O1,26,706,690,False,345,34,311,207,69,69,311,207,69,69,311,16,2,4,16
C9H15N1O2,27,1609,1586,False,793,79,714,476,159,158,714,476,159,158,714,12,5,1,20
C9H15N1O3,28,115,111,False,56,5,50,34,11,11,50,34,11,11,50,0,0,0,0
C9H15N1O4,29,5,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H15N1O5,30,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H15N3,27,466,457,False,229,22,206,137,46,46,206,137,46,46,206,8,2,5,5
C9H15N3O1,28,340,333,False,167,16,150,100,34,33,150,100,34,33,150,5,1,2,4
C9H15N3O2,29,11,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H15N3O3,30,5,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H15N3O4,31,1014,974,False,487,49,438,292,98,97,438,292,98,97,438,0,0,0,0
C9H15N3O6,33,2111,2031,False,1016,101,914,610,203,203,914,610,203,203,914,46,15,24,30
C9H15N5,29,118,114,False,57,6,51,34,12,11,51,34,12,11,51,0,0,0,0
C9H15N5O1,30,7,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H15N5O2,31,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16,25,512,453,False,227,22,204,136,46,45,204,136,46,45,204,10,5,3,3
C9H16N2,27,305,301,False,151,14,136,91,30,30,136,91,30,30,136,0,0,0,0
C9H16N2O1,28,1067,1059,False,530,52,477,318,106,106,477,318,106,106,477,12,5,8,5
C9H16N2O2,29,5,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16N2O3,30,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16N2O4,31,1050,1008,False,504,50,454,302,101,101,454,302,101,101,454,27,5,9,14
C9H16N2O5,32,1044,1004,False,502,50,452,301,101,100,452,301,101,100,452,34,10,12,8
C9H16N2O6,33,1120,1080,False,540,54,486,324,108,108,486,324,108,108,486,28,11,11,5
C9H16N4,29,139,136,False,68,7,61,41,14,13,61,41,14,13,61,8,2,2,0
C9H16N4O1,30,6,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16N4O2,31,6,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16N4O3,32,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16N4O5,34,1092,1052,False,526,53,473,316,105,105,473,316,105,105,473,24,8,7,13
C9H16N6,31,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16N6O1,32,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16O1,26,13,13,False,7,0,6,4,2,1,6,4,2,1,6,0,0,0,0
C9H16O2,27,109,109,False,55,5,49,33,11,11,49,33,11,11,49,0,0,0,1
C9H16O3,28,398,388,False,194,19,175,116,39,39,175,116,39,39,175,12,3,3,2
C9H16O4,29,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H16O5,30,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H17N1,27,16,15,False,8,0,7,5,2,1,7,5,2,1,7,0,0,0,0
C9H17N1O1,28,493,486,False,243,24,219,146,49,48,219,146,49,48,219,0,0,0,3
C9H17N1O2,29,886,884,False,442,44,398,265,89,88,398,265,89,88,398,8,1,3,2
C9H17N1O3,30,144,138,False,69,7,62,41,14,14,62,41,14,14,62,1,0,1,2
C9H17N1O4,31,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H17N1O5,32,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H17N3,29,402,401,False,201,19,181,121,40,40,181,121,40,40,181,7,2,3,2
C9H17N3O1,30,124,123,False,62,6,55,37,13,12,55,37,13,12,55,0,0,0,0
C9H17N3O2,31,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H17N3O3,32,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H17N3O4,33,1019,979,False,490,48,441,294,98,98,441,294,98,98,441,5,3,4,8
C9H17N3O5,34,1090,1050,False,525,52,473,315,105,105,473,315,105,105,473,29,12,6,12
C9H17N5O1,32,116,112,False,56,6,50,34,11,11,50,34,11,11,50,0,0,0,0
C9H17N7O3,36,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H18,27,30,24,False,12,1,11,7,3,2,11,7,3,2,11,2,0,1,0
C9H18N2,29,260,254,False,127,13,114,76,26,25,114,76,26,25,114,9,0,1,2
C9H18N2O1,30,918,912,False,456,46,410,274,91,91,410,274,91,91,410,6,1,1,10
C9H18N2O2,31,115,112,False,56,6,50,34,11,11,50,34,11,11,50,0,2,0,0
C9H18N2O3,32,1629,1547,False,774,77,696,464,155,155,696,464,155,155,696,11,4,1,4
C9H18N2O4,33,2450,2326,False,1163,116,1047,698,233,232,1047,698,233,232,1047,32,8,13,10
C9H18N4O1,32,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H18O1,28,130,127,False,64,6,57,38,13,13,57,38,13,13,57,0,0,0,0
C9H18O2,29,51,51,False,26,2,23,16,5,5,23,16,5,5,23,0,0,0,1
C9H18O3,30,235,234,False,117,12,105,70,24,23,105,70,24,23,105,5,2,1,6
C9H18O6,33,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H19N1,29,18,18,False,9,1,8,5,2,2,8,5,2,2,8,0,0,0,0
C9H19N1O1,30,348,345,False,173,17,155,104,35,34,155,104,35,34,155,4,0,0,3
C9H19N1O2,31,504,497,False,249,24,224,149,50,50,224,149,50,50,224,6,1,0,13
C9H19N1O3,32,448,446,False,223,22,201,134,45,44,201,134,45,44,201,4,1,1,2
C9H19N1O4,33,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H19N3,31,241,241,False,121,11,109,73,24,24,109,73,24,24,109,1,2,1,0
C9H19N3O1,32,86,84,False,42,4,38,25,9,8,38,25,9,8,38,0,0,0,0
C9H19N3O3,34,851,810,False,405,40,365,243,81,81,365,243,81,81,365,4,4,2,5
C9H19N3O4,35,946,906,False,453,45,408,272,91,90,408,272,91,90,408,14,4,7,2
C9H19N5O1,34,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H19N5O3,36,1130,1090,False,545,54,491,327,109,109,491,327,109,109,491,15,4,5,4
C9H19N5O4,37,1003,963,False,482,48,433,289,97,96,433,289,97,96,433,22,6,3,4
C9H1N3,13,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H20N2,31,45,42,False,21,2,19,13,4,4,19,13,4,4,19,0,0,0,0
C9H20N2O1,32,457,455,False,228,22,205,137,46,45,205,137,46,45,205,1,0,1,7
C9H20N2O2,33,4,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H20N2O4,35,2,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H20N4,33,151,148,False,74,7,67,44,15,15,67,44,15,15,67,2,0,2,1
C9H20O1,30,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H20O2,31,14,14,False,7,1,6,4,2,1,6,4,2,1,6,0,0,0,0
C9H20O3,32,183,181,False,91,8,82,55,18,18,82,55,18,18,82,0,1,2,2
C9H20O5,34,121,118,False,59,6,53,35,12,12,53,35,12,12,53,2,0,0,4
C9H21N1,31,5,5,False,3,0,2,2,1,0,2,2,1,0,2,0,0,0,0
C9H21N1O1,32,33,33,False,17,1,15,10,4,3,15,10,4,3,15,0,0,0,0
C9H21N1O2,33,300,296,False,148,15,133,89,30,29,133,89,30,29,133,3,0,0,1
C9H21N1O3,34,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H21N1O4,35,154,149,False,75,7,67,45,15,15,67,45,15,15,67,3,0,0,0
C9H21N3,33,432,424,False,212,21,191,127,43,42,191,127,43,42,191,11,2,2,5
C9H21N3O1,34,180,180,False,90,9,81,54,18,18,81,54,18,18,81,1,1,1,2
C9H21N3O2,35,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H22N2,33,15,14,False,7,1,6,4,2,1,6,4,2,1,6,0,0,0,0
C9H22N2O1,34,85,84,False,42,4,38,25,9,8,38,25,9,8,38,0,0,0,0
C9H22N2O2,35,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H22N4,35,83,80,False,40,4,36,24,8,8,36,24,8,8,36,0,0,0,1
C9H22O1,32,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H22O3,34,2,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H22O4,35,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H23N1O1,34,3,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H23N1O2,35,11,11,False,6,0,5,4,1,1,5,4,1,1,5,0,0,0,0
C9H23N1O4,37,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H23N1O6,39,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H23N3,35,25,25,False,13,1,11,8,3,2,11,8,3,2,11,0,1,0,1
C9H23N3O1,36,1,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9H23N3O2,37,3,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
