theory_key        , system    , n_configs, valid_configs, missing_configs, coverage_fraction    , coverage_type
ccsd(t)_cbs.energy, C13H20N2O1,        95,             2,              93, 0.021052631578947368 , partial
ccsd(t)_cbs.energy, C5H11N3O4 ,        96,             2,              94, 0.020833333333333332 , partial
ccsd(t)_cbs.energy, C5H14N4O2 ,        99,             2,              97, 0.020202020202020204 , partial
ccsd(t)_cbs.energy, C11H20O1  ,       100,             2,              98, 0.02                 , partial
ccsd(t)_cbs.energy, C13H16O1  ,       104,             2,             102, 0.019230769230769232 , partial
ccsd(t)_cbs.energy, C8H16O1   ,       106,             2,             104, 0.018867924528301886 , partial
ccsd(t)_cbs.energy, C14H12    ,       107,             2,             105, 0.018691588785046728 , partial
ccsd(t)_cbs.energy, C9H13N5   ,       109,             2,             107, 0.01834862385321101  , partial
ccsd(t)_cbs.energy, C12H8N2   ,       112,             2,             110, 0.017857142857142856 , partial
ccsd(t)_cbs.energy, C11H25N1O2,       113,             2,             111, 0.017699115044247787 , partial
ccsd(t)_cbs.energy, C10H20N4  ,       114,             2,             112, 0.017543859649122806 , partial
ccsd(t)_cbs.energy, C11H9N1O2 ,       114,             2,             112, 0.017543859649122806 , partial
ccsd(t)_cbs.energy, C5H14N4O1 ,       115,             2,             113, 0.017391304347826087 , partial
ccsd(t)_cbs.energy, C9H18N2O2 ,       115,             2,             113, 0.017391304347826087 , partial
ccsd(t)_cbs.energy, C14H13N1  ,       116,             2,             114, 0.017241379310344827 , partial
ccsd(t)_cbs.energy, C9H14N6   ,       125,             2,             123, 0.016                , partial
ccsd(t)_cbs.energy, C8H9N1O4  ,       127,             2,             125, 0.015748031496062992 , partial
ccsd(t)_cbs.energy, C7H16O3   ,       138,             2,             136, 0.014492753623188406 , partial
ccsd(t)_cbs.energy, C14H28O4  ,       140,             2,             138, 0.014285714285714285 , partial
ccsd(t)_cbs.energy, C7H18N2O2 ,       155,             2,             153, 0.012903225806451613 , partial
ccsd(t)_cbs.energy, C7H17N5   ,       163,             2,             161, 0.012269938650306749 , partial
ccsd(t)_cbs.energy, C6H14N6   ,       171,             2,             169, 0.011695906432748537 , partial
ccsd(t)_cbs.energy, C10H20O2  ,       182,             2,             180, 0.01098901098901099  , partial
ccsd(t)_cbs.energy, C13H18O2  ,       185,             2,             183, 0.010810810810810811 , partial
ccsd(t)_cbs.energy, C10H15N1O3,       190,             2,             188, 0.010526315789473684 , partial
ccsd(t)_cbs.energy, C12H10O1  ,       198,             2,             196, 0.010101010101010102 , partial
ccsd(t)_cbs.energy, C10H11N1O3,       209,             2,             207, 0.009569377990430622 , partial
ccsd(t)_cbs.energy, C11H10    ,       210,             2,             208, 0.009523809523809525 , partial
ccsd(t)_cbs.energy, C14H17N1  ,       219,             2,             217, 0.0091324200913242   , partial
ccsd(t)_cbs.energy, C11H11N3  ,       252,             2,             250, 0.007936507936507936 , partial
ccsd(t)_cbs.energy, C7H16N4O1 ,       479,             2,             477, 0.0041753653444676405, partial
ccsd(t)_cbs.energy, C12H12O1  ,       669,             2,             667, 0.0029895366218236174, partial
ccsd(t)_cbs.energy, C1H5N3O5  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C2H10N4O3 ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C2H10N6O1 ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C2H11N5O1 ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C2H5N1O5  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C3H13N3   ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C3H2N4O3  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C3H4N6O1  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C3H6N8O3  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C4H3N3O4  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C4H4N8    ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C6H17N1   ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C6H1N3O3  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C6H2N2O3  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C9H2N2O1  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C9H3N1O2  ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C9H4O3    ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, H4N4O1    ,         1,             1,               0, 1.0                  , all
ccsd(t)_cbs.energy, C1H6N6O1  ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C2H3N3O5  ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C2H4N2O5  ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C3H12N4   ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C3H4N4O3  ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C4H13N3   ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C4H2O5    ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C4H4N2O6  ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C4H6N4O5  ,         2,             1,               1, 0.5                  , partial
ccsd(t)_cbs.energy, C1H6N2O5  ,         3,             1,               2, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C2H6N2O4  ,         3,             1,               2, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C3H9N3O5  ,         3,             1,               2, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C4H8N2O6  ,         3,             1,               2, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C6H6O5    ,         3,             1,               2, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C8H3N1O3  ,         3,             1,               2, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, H5N3O3    ,         3,             1,               2, 0.3333333333333333   , partial
ccsd(t)_cbs.energy, C10H6O1   ,         4,             1,               3, 0.25                 , partial
ccsd(t)_cbs.energy, C3H4N8O1  ,         4,             1,               3, 0.25                 , partial
ccsd(t)_cbs.energy, C5H1N5O2  ,         4,             1,               3, 0.25                 , partial
ccsd(t)_cbs.energy, C5H3N3O4  ,         4,             1,               3, 0.25                 , partial
ccsd(t)_cbs.energy, C7H7N3O3  ,         4,             1,               3, 0.25                 , partial
ccsd(t)_cbs.energy, C3H12N4O1 ,         5,             1,               4, 0.2                  , partial
ccsd(t)_cbs.energy, C3H7N1O5  ,         5,             1,               4, 0.2                  , partial
ccsd(t)_cbs.energy, C5H3N7    ,         5,             1,               4, 0.2                  , partial
ccsd(t)_cbs.energy, C2H8N4O3  ,         6,             1,               5, 0.16666666666666666  , partial
ccsd(t)_cbs.energy, C2H8N8O2  ,         6,             1,               5, 0.16666666666666666  , partial
ccsd(t)_cbs.energy, C3H6N4O5  ,         6,             1,               5, 0.16666666666666666  , partial
ccsd(t)_cbs.energy, C3H9N3O4  ,         6,             1,               5, 0.16666666666666666  , partial
ccsd(t)_cbs.energy, C2H4O5    ,         7,             1,               6, 0.14285714285714285  , partial
ccsd(t)_cbs.energy, C3H10N6O1 ,         7,             1,               6, 0.14285714285714285  , partial
ccsd(t)_cbs.energy, C5H14O1   ,         7,             1,               6, 0.14285714285714285  , partial
ccsd(t)_cbs.energy, C5H5N1O5  ,         7,             1,               6, 0.14285714285714285  , partial
ccsd(t)_cbs.energy, C6H3N3O2  ,         7,             1,               6, 0.14285714285714285  , partial
ccsd(t)_cbs.energy, C8H3N3O1  ,         7,             1,               6, 0.14285714285714285  , partial
ccsd(t)_cbs.energy, C2H7N7O3  ,         8,             1,               7, 0.125                , partial
ccsd(t)_cbs.energy, C3H3N5O3  ,         8,             1,               7, 0.125                , partial
ccsd(t)_cbs.energy, C4H5N5O1  ,         9,             1,               8, 0.1111111111111111   , partial
ccsd(t)_cbs.energy, C4H6N2O5  ,         9,             1,               8, 0.1111111111111111   , partial
ccsd(t)_cbs.energy, C5H2N6O1  ,         9,             1,               8, 0.1111111111111111   , partial
ccsd(t)_cbs.energy, C3H10N4O3 ,        10,             1,               9, 0.1                  , partial
ccsd(t)_cbs.energy, C3H12N6O2 ,        10,             1,               9, 0.1                  , partial
ccsd(t)_cbs.energy, C4H4N4O2  ,        10,             1,               9, 0.1                  , partial
ccsd(t)_cbs.energy, C3H11N5O3 ,        11,             1,              10, 0.09090909090909091  , partial
ccsd(t)_cbs.energy, C4H10N2O4 ,        11,             1,              10, 0.09090909090909091  , partial
ccsd(t)_cbs.energy, C4H10N6   ,        11,             1,              10, 0.09090909090909091  , partial
ccsd(t)_cbs.energy, C5H12N2O5 ,        12,             1,              11, 0.08333333333333333  , partial
ccsd(t)_cbs.energy, C9H4N2O1  ,        13,             1,              12, 0.07692307692307693  , partial
ccsd(t)_cbs.energy, C2H7N1O4  ,        15,             1,              14, 0.06666666666666667  , partial
ccsd(t)_cbs.energy, C1H8N4O1  ,        16,             1,              15, 0.0625               , partial
ccsd(t)_cbs.energy, C3H9N5O3  ,        16,             1,              15, 0.0625               , partial
ccsd(t)_cbs.energy, C1H3N3O2  ,        17,             1,              16, 0.058823529411764705 , partial
ccsd(t)_cbs.energy, C6H18N4O2 ,        18,             1,              17, 0.05555555555555555  , partial
ccsd(t)_cbs.energy, C2H4N8O2  ,        19,             1,              18, 0.05263157894736842  , partial
ccsd(t)_cbs.energy, C4H11N7   ,        20,             1,              19, 0.05                 , partial
ccsd(t)_cbs.energy, C7H3N3O2  ,        20,             1,              19, 0.05                 , partial
ccsd(t)_cbs.energy, C1H7N3O2  ,        32,             1,              31, 0.03125              , partial
ccsd(t)_cbs.energy, C1H9N5O1  ,        33,             1,              32, 0.030303030303030304 , partial
ccsd(t)_cbs.energy, C1H3N3O3  ,        42,             1,              41, 0.023809523809523808 , partial
ccsd(t)_cbs.energy, C4H11N5O3 ,        45,             1,              44, 0.022222222222222223 , partial
ccsd(t)_cbs.energy, C9H18O2   ,        51,             1,              50, 0.0196078431372549   , partial
ccsd(t)_cbs.energy, C11H22N2  ,        58,             1,              57, 0.017241379310344827 , partial
ccsd(t)_cbs.energy, C10H14O1  ,        60,             1,              59, 0.016666666666666666 , partial
ccsd(t)_cbs.energy, C4H10N6O1 ,        67,             1,              66, 0.014925373134328358 , partial
ccsd(t)_cbs.energy, C12H24N2O2,        77,             1,              76, 0.012987012987012988 , partial
ccsd(t)_cbs.energy, C9H22N4   ,        83,             1,              82, 0.012048192771084338 , partial
ccsd(t)_cbs.energy, C13H25N1  ,        97,             1,              96, 0.010309278350515464 , partial
ccsd(t)_cbs.energy, C13H14O1  ,       106,             1,             105, 0.009433962264150943 , partial
ccsd(t)_cbs.energy, C7H10N4O2 ,       107,             1,             106, 0.009345794392523364 , partial
ccsd(t)_cbs.energy, C9H16O2   ,       109,             1,             108, 0.009174311926605505 , partial
ccsd(t)_cbs.energy, C11H19N1O1,       114,             1,             113, 0.008771929824561403 , partial
ccsd(t)_cbs.energy, C12H15N1O2,       115,             1,             114, 0.008695652173913044 , partial
ccsd(t)_cbs.energy, C15H20N2  ,       115,             1,             114, 0.008695652173913044 , partial
ccsd(t)_cbs.energy, C11H23N1  ,       118,             1,             117, 0.00847457627118644  , partial
ccsd(t)_cbs.energy, C14H18N2  ,       120,             1,             119, 0.008333333333333333 , partial
ccsd(t)_cbs.energy, C12H18N2O2,       128,             1,             127, 0.0078125            , partial
ccsd(t)_cbs.energy, C12H14    ,       129,             1,             128, 0.007751937984496124 , partial
ccsd(t)_cbs.energy, C12H19N3O1,       132,             1,             131, 0.007575757575757576 , partial
ccsd(t)_cbs.energy, C7H14O3   ,       175,             1,             174, 0.005714285714285714 , partial
ccsd(t)_cbs.energy, C10H18N2O1,       183,             1,             182, 0.00546448087431694  , partial
ccsd(t)_cbs.energy, C8H17N1   ,       191,             1,             190, 0.005235602094240838 , partial
ccsd(t)_cbs.energy, C7H15N1O5 ,       217,             1,             216, 0.004608294930875576 , partial
