system,system_domain,n_atoms,n_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C7H16N6O3,test_ood,32,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H16O1,seen,24,50,30,10,10,0,29,10,9,0,2,0,0,0
C7H16O2,seen,25,7,4,2,1,0,4,2,1,0,0,0,0,0
C7H16O3,seen,26,138,83,28,27,0,82,28,27,0,2,0,0,0
C7H16O4,seen,27,149,89,30,30,0,88,30,30,0,2,1,2,0
C7H16O5,test_ood,28,8,0,0,0,8,0,0,0,5,0,0,0,0
C7H16O6,test_ood,29,2,0,0,0,2,0,0,0,0,0,0,0,0
C7H17N1,seen,25,1,1,0,0,0,1,0,0,0,0,0,0,0
C7H17N1O1,test_ood,26,83,0,0,0,83,0,0,0,81,0,0,0,0
C7H17N1O2,seen,27,17,10,4,3,0,10,4,3,0,0,0,0,0
C7H17N1O3,test_ood,28,32,0,0,0,32,0,0,0,32,0,0,0,0
C7H17N1O4,seen,29,25,15,5,5,0,12,4,5,0,0,0,0,0
C7H17N1O5,seen,30,4,2,1,1,0,0,0,0,0,0,0,0,0
C7H17N1O6,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H17N3,test_ood,27,28,0,0,0,28,0,0,0,25,0,0,0,0
C7H17N3O1,seen,28,226,136,45,45,0,134,44,45,0,7,1,1,0
C7H17N3O2,test_ood,29,274,0,0,0,274,0,0,0,273,0,0,0,3
C7H17N3O4,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H17N5,seen,29,163,98,33,32,0,97,33,32,0,1,1,0,0
C7H17N5O2,seen,31,85,51,17,17,0,47,17,16,0,0,0,0,0
C7H17N7O3,test_ood,34,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H18N2,test_ood,27,15,0,0,0,15,0,0,0,14,0,0,0,0
C7H18N2O1,seen,28,29,17,6,6,0,17,6,5,0,0,0,0,0
C7H18N2O2,test_ood,29,155,0,0,0,155,0,0,0,150,0,0,0,2
C7H18N2O3,seen,30,44,26,9,9,0,26,8,9,0,0,0,0,0
C7H18N2O4,seen,31,107,64,22,21,0,64,21,20,0,0,0,0,0
C7H18N4,test_ood,29,55,0,0,0,55,0,0,0,54,0,0,0,0
C7H18N4O1,seen,30,222,133,45,44,0,132,45,44,0,0,0,0,0
C7H18N4O2,seen,31,373,224,75,74,0,219,73,71,0,6,2,6,0
C7H18N4O3,seen,32,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H18N6,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H18O2,test_ood,27,1,0,0,0,1,0,0,0,1,0,0,0,0
C7H19N1O2,seen,29,3,2,1,0,0,2,1,0,0,0,0,0,0
C7H19N1O3,test_ood,30,6,0,0,0,6,0,0,0,6,0,0,0,0
C7H19N1O4,test_ood,31,4,0,0,0,4,0,0,0,2,0,0,0,0
C7H19N3,test_ood,29,213,0,0,0,213,0,0,0,207,0,0,0,16
C7H19N3O1,seen,30,39,23,8,8,0,23,8,8,0,0,0,0,0
C7H19N3O2,seen,31,49,29,10,10,0,29,10,10,0,0,0,0,0
C7H19N3O3,test_ood,32,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H19N5,seen,31,59,35,12,12,0,35,12,12,0,3,0,0,0
C7H19N5O2,seen,33,274,164,55,55,0,161,53,54,0,10,3,3,0
C7H19N5O3,seen,34,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H1N1,test_ood,9,147,0,0,0,147,0,0,0,143,0,0,0,21
C7H1N3,seen,11,2,1,1,0,0,1,1,0,0,1,1,0,0
C7H20N2,seen,29,1,1,0,0,0,1,0,0,0,0,0,0,0
C7H20N2O1,seen,30,2,1,1,0,0,1,1,0,0,0,0,0,0
C7H20N2O2,test_ood,31,3,0,0,0,3,0,0,0,3,0,0,0,0
C7H20N2O3,seen,32,1,1,0,0,0,1,0,0,0,0,0,0,0
C7H20N4,test_ood,31,9,0,0,0,9,0,0,0,9,0,0,0,0
C7H20N4O1,seen,32,49,29,10,10,0,28,10,10,0,0,0,0,0
C7H20N6O3,seen,36,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H21N3O1,seen,32,3,2,1,0,0,2,1,0,0,0,0,0,0
C7H21N3O2,seen,33,3,2,1,0,0,2,1,0,0,0,0,0,0
C7H21N5,seen,33,15,9,3,3,0,9,3,3,0,0,0,0,0
C7H21N5O2,seen,35,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H22N4O1,seen,34,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H22N6O2,seen,37,3,2,1,0,0,0,0,0,0,0,0,0,0
C7H2N2,test_ood,11,17,0,0,0,17,0,0,0,15,0,0,0,0
C7H2N2O2,test_ood,13,2,0,0,0,2,0,0,0,2,0,0,0,0
C7H2N2O3,seen,14,1,1,0,0,0,1,0,0,0,0,0,0,0
C7H2N4O1,seen,14,3,2,1,0,0,2,1,0,0,0,0,0,0
C7H2O1,seen,10,89,53,18,18,0,51,17,18,0,10,3,2,0
C7H3N1,seen,11,752,451,151,150,0,442,146,148,0,81,17,17,0
C7H3N1O1,test_ood,12,47,0,0,0,47,0,0,0,43,0,0,0,11
C7H3N1O2,seen,13,1,1,0,0,0,1,0,0,0,0,0,0,0
C7H3N1O3,seen,14,3,2,1,0,0,2,1,0,0,0,0,0,0
C7H3N1O4,test_ood,15,1,0,0,0,1,0,0,0,1,0,0,0,0
C7H3N3,seen,13,133,80,27,26,0,80,27,26,0,11,3,5,0
C7H3N3O1,test_ood,14,6,0,0,0,6,0,0,0,6,0,0,0,0
C7H3N3O2,test_ood,15,20,0,0,0,20,0,0,0,20,0,0,0,1
C7H3N5,test_ood,15,2,0,0,0,2,0,0,0,1,0,0,0,0
C7H4,test_ood,11,265,0,0,0,265,0,0,0,262,0,0,0,32
C7H4N2,seen,13,86,52,17,17,0,46,15,15,0,10,1,4,0
C7H4N2O1,seen,14,7,4,2,1,0,4,2,1,0,0,0,0,0
C7H4N2O2,seen,15,142,85,29,28,0,83,28,27,0,12,6,2,0
C7H4N2O3,seen,16,288,173,58,57,0,172,58,57,0,30,12,8,0
C7H4N4,test_ood,15,643,0,0,0,643,0,0,0,494,0,0,0,82
C7H4N4O1,seen,16,162,97,33,32,0,97,30,31,0,11,1,4,0
C7H4O1,test_ood,12,1316,0,0,0,1316,0,0,0,1297,0,0,0,131
C7H4O2,test_ood,13,125,0,0,0,125,0,0,0,111,0,0,0,21
C7H4O3,test_ood,14,2,0,0,0,2,0,0,0,2,0,0,0,0
C7H5N1,test_ood,13,1447,0,0,0,1447,0,0,0,1414,0,0,0,134
C7H5N1O1,seen,14,1327,796,266,265,0,734,239,242,0,86,29,29,0
C7H5N1O2,test_ood,15,392,0,0,0,392,0,0,0,388,0,0,0,37
C7H5N1O3,seen,16,704,422,141,141,0,313,101,102,0,58,16,19,0
C7H5N1O4,seen,17,974,584,195,195,0,409,134,138,0,77,25,26,0
C7H5N3,test_ood,15,3,0,0,0,3,0,0,0,3,0,0,0,0
C7H5N3O1,seen,16,154,92,31,31,0,91,29,31,0,8,5,9,0
C7H5N3O2,seen,17,1161,697,232,232,0,594,208,201,0,73,20,36,0
C7H5N5,test_ood,17,157,0,0,0,157,0,0,0,157,0,0,0,26
C7H6,seen,13,696,418,139,139,0,418,139,139,0,36,14,5,0
C7H6N2,seen,15,1103,662,221,220,0,606,198,200,0,82,32,24,0
C7H6N2O1,seen,16,593,356,119,118,0,351,118,117,0,58,17,15,0
C7H6N2O2,test_ood,17,1097,0,0,0,1097,0,0,0,1089,0,0,0,167
C7H6N2O3,seen,18,205,123,41,41,0,123,41,40,0,11,7,7,0
C7H6N4,seen,17,1321,793,264,264,0,690,245,229,0,114,23,34,0
C7H6N4O1,seen,18,711,427,142,142,0,424,142,141,0,53,15,16,0
C7H6N4O2,seen,19,483,290,97,96,0,202,62,66,0,41,11,17,0
C7H6N4O3,seen,20,3,2,1,0,0,0,0,0,0,0,0,0,0
C7H6N6,seen,19,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H6O1,seen,14,5146,3088,1029,1029,0,3020,1004,1007,0,378,125,125,0
C7H6O2,seen,15,1554,932,311,311,0,705,223,225,0,112,28,37,0
C7H6O3,seen,16,1235,741,247,247,0,734,244,245,0,101,42,29,0
C7H6O4,test_ood,17,1844,0,0,0,1844,0,0,0,1535,0,0,0,222
C7H6O5,seen,18,2,1,1,0,0,1,1,0,0,0,0,0,0
C7H7N1,seen,15,5248,3149,1050,1049,0,3091,1025,1027,0,405,138,118,0
C7H7N1O1,seen,16,3762,2257,753,752,0,1197,421,390,0,216,74,62,0
C7H7N1O2,test_ood,17,1527,0,0,0,1527,0,0,0,463,0,0,0,172
C7H7N1O3,seen,18,4452,2671,891,890,0,1863,601,626,0,331,127,99,0
C7H7N1O4,seen,19,1709,1025,342,342,0,509,159,174,0,117,36,39,0
C7H7N1O5,seen,20,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H7N3,seen,17,626,376,125,125,0,277,94,88,0,41,15,20,0
C7H7N3O1,seen,18,1695,1017,339,339,0,998,335,332,0,112,38,46,0
C7H7N3O2,seen,19,1122,673,225,224,0,576,201,187,0,80,24,25,0
C7H7N3O3,test_ood,20,4,0,0,0,4,0,0,0,0,0,0,0,1
C7H7N3O4,test_ood,21,2,0,0,0,2,0,0,0,0,0,0,0,0
C7H7N5,test_ood,19,443,0,0,0,443,0,0,0,295,0,0,0,53
C7H7N5O1,test_ood,20,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H7N7,test_ood,21,121,0,0,0,121,0,0,0,117,0,0,0,7
C7H8,seen,15,1968,1181,394,393,0,1174,391,385,0,103,32,30,0
C7H8N2,seen,17,2383,1430,477,476,0,1143,395,379,0,163,58,61,0
C7H8N2O1,seen,18,2862,1717,573,572,0,243,83,83,0,154,47,50,0
C7H8N2O2,test_ood,19,5098,0,0,0,5098,0,0,0,3834,0,0,0,557
C7H8N2O3,test_ood,20,1332,0,0,0,1332,0,0,0,1322,0,0,0,147
C7H8N2O4,seen,21,5,3,1,1,0,0,0,0,0,0,0,0,0
C7H8N4,test_ood,19,1738,0,0,0,1738,0,0,0,1433,0,0,0,224
C7H8N4O1,test_ood,20,953,0,0,0,953,0,0,0,798,0,0,0,124
C7H8N4O2,test_ood,21,366,0,0,0,366,0,0,0,360,0,0,0,15
C7H8N4O3,test_ood,22,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H8N4O4,seen,23,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H8N6,seen,21,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H8N6O2,test_ood,23,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H8O1,test_ood,16,17017,0,0,0,17017,0,0,0,14660,0,0,0,1760
C7H8O2,test_ood,17,4455,0,0,0,4455,0,0,0,3518,0,0,0,567
C7H8O3,test_ood,18,385,0,0,0,385,0,0,0,369,0,0,0,57
C7H8O4,seen,19,2129,1277,426,426,0,897,284,297,0,132,49,43,0
C7H8O5,test_ood,20,20,0,0,0,20,0,0,0,17,0,0,0,6
C7H8O6,test_ood,21,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H9N1,seen,17,18484,11090,3697,3697,0,9719,3252,3233,0,1243,364,394,0
C7H9N1O1,test_ood,18,9382,0,0,0,9382,0,0,0,6146,0,0,0,1015
C7H9N1O2,seen,19,1911,1147,382,382,0,799,272,260,0,144,34,58,0
C7H9N1O3,test_ood,20,1035,0,0,0,1035,0,0,0,874,0,0,0,131
C7H9N1O4,test_ood,21,151,0,0,0,151,0,0,0,141,0,0,0,4
C7H9N1O5,seen,22,112,67,23,22,0,64,21,20,0,7,1,0,0
C7H9N3,seen,19,1387,832,278,277,0,368,126,122,0,99,36,40,0
C7H9N3O1,test_ood,20,735,0,0,0,735,0,0,0,575,0,0,0,96
C7H9N3O2,seen,21,1415,849,283,283,0,840,281,279,0,24,7,12,0
C7H9N3O3,test_ood,22,95,0,0,0,95,0,0,0,88,0,0,0,3
C7H9N3O4,seen,23,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H9N5,seen,21,789,473,158,158,0,470,152,157,0,32,10,4,0
C7H9N5O1,seen,22,415,249,83,83,0,247,82,80,0,5,0,4,0
C7H9N5O2,seen,23,4,2,1,1,0,0,0,0,0,0,0,0,0
C7H9N5O3,test_ood,24,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H9N7O1,seen,24,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H10,test_ood,18,7544,0,0,0,7544,0,0,0,5937,0,0,0,820
C8H10N2,seen,20,477,286,96,95,0,286,96,95,0,33,11,12,0
C8H10N2O1,test_ood,21,1700,0,0,0,1700,0,0,0,1197,0,0,0,112
C8H10N2O2,seen,22,1840,1104,368,368,0,1079,358,360,0,49,19,17,0
C8H10N2O3,seen,23,238,143,48,47,0,139,46,46,0,1,3,1,0
C8H10N2O4,test_ood,24,6,0,0,0,6,0,0,0,0,0,0,0,0
C8H10N4,seen,22,1062,637,213,212,0,633,209,208,0,36,6,9,0
C8H10N4O1,test_ood,23,1297,0,0,0,1297,0,0,0,845,0,0,0,67
C8H10N4O2,seen,24,5,3,1,1,0,0,0,0,0,0,0,0,0
C8H10N4O3,seen,25,146,88,29,29,0,86,28,28,0,13,4,2,0
C8H10N6,test_ood,24,278,0,0,0,278,0,0,0,278,0,0,0,19
C8H10N6O1,seen,25,2,1,1,0,0,0,0,0,0,0,0,0,0
C8H10O1,seen,19,4533,2720,907,906,0,1940,632,653,0,312,115,104,0
C8H10O2,test_ood,20,1227,0,0,0,1227,0,0,0,1214,0,0,0,145
C8H10O3,seen,21,1487,892,298,297,0,883,294,291,0,30,4,9,0
C8H10O4,seen,22,147,88,30,29,0,86,27,28,0,4,0,0,0
C8H10O5,seen,23,3,2,1,0,0,0,0,0,0,0,0,0,0
C8H10O6,test_ood,24,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H11N1,test_ood,20,5337,0,0,0,5337,0,0,0,4296,0,0,0,645
C8H11N1O1,seen,21,1036,622,207,207,0,384,121,124,0,31,17,16,0
C8H11N1O2,test_ood,22,1477,0,0,0,1477,0,0,0,1454,0,0,0,42
C8H11N1O3,seen,23,1147,688,230,229,0,677,228,225,0,18,9,9,0
C8H11N1O4,test_ood,24,363,0,0,0,363,0,0,0,340,0,0,0,16
C8H11N1O5,seen,25,2,1,1,0,0,0,0,0,0,0,0,0,0
C8H11N3,seen,22,1158,695,232,231,0,593,198,195,0,45,9,14,0
C8H11N3O1,test_ood,23,1087,0,0,0,1087,0,0,0,931,0,0,0,53
C8H11N3O2,seen,24,244,146,49,49,0,140,48,49,0,2,5,2,0
C8H11N3O3,seen,25,4,2,1,1,0,0,0,0,0,0,0,0,0
C8H11N5,seen,24,871,523,174,174,0,426,145,143,0,21,5,5,0
C8H11N5O1,seen,25,741,445,148,148,0,423,145,145,0,29,8,10,0
C8H11N5O2,seen,26,279,167,56,56,0,162,55,56,0,5,1,3,0
C8H11N7O1,test_ood,27,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H12,seen,20,6094,3656,1219,1219,0,3539,1174,1178,0,360,118,123,0
C8H12N2,seen,22,1484,890,297,297,0,707,248,240,0,43,18,14,0
C8H12N2O1,test_ood,23,839,0,0,0,839,0,0,0,655,0,0,0,45
C8H12N2O2,seen,24,2998,1799,600,599,0,1374,469,492,0,88,26,31,0
C8H12N2O3,test_ood,25,350,0,0,0,350,0,0,0,335,0,0,0,7
C8H12N2O4,test_ood,26,7,0,0,0,7,0,0,0,0,0,0,0,0
C8H12N2O7,seen,29,556,334,111,111,0,321,106,109,0,43,7,17,0
C8H12N4,seen,24,889,533,178,178,0,359,127,111,0,33,7,11,0
C8H12N4O1,seen,25,1038,623,208,207,0,609,203,205,0,17,10,7,0
C8H12N4O2,seen,26,9,5,2,2,0,0,0,0,0,0,0,0,0
C8H12N4O3,seen,27,1066,640,213,213,0,622,203,201,0,22,7,8,0
C8H12N6,seen,26,3,2,1,0,0,0,0,0,0,0,0,0,0
C8H12N6O1,seen,27,129,77,26,26,0,76,25,26,0,4,2,2,0
C8H12N6O2,seen,28,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H12N6O3,test_ood,29,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H12O1,test_ood,21,4016,0,0,0,4016,0,0,0,3449,0,0,0,78
C8H12O2,seen,22,569,341,114,114,0,172,67,56,0,24,8,2,0
C8H12O3,seen,23,667,400,134,133,0,395,131,131,0,25,10,4,0
C8H12O4,seen,24,632,379,127,126,0,266,83,92,0,19,8,5,0
C8H13N1,seen,22,5850,3510,1170,1170,0,3032,1018,1006,0,51,20,24,0
C8H13N1O1,seen,23,497,298,100,99,0,42,14,9,0,35,9,13,0
C8H13N1O2,seen,24,869,521,174,174,0,328,107,105,0,22,18,10,0
C8H13N1O3,test_ood,25,746,0,0,0,746,0,0,0,735,0,0,0,31
C8H13N1O5,test_ood,27,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H13N3,seen,24,528,317,106,105,0,120,40,37,0,25,6,16,0
C8H13N3O1,seen,25,1157,694,232,231,0,690,229,228,0,17,4,5,0
C8H13N3O2,seen,26,4,2,1,1,0,0,0,0,0,0,0,0,0
C8H13N3O3,seen,27,6,4,1,1,0,0,0,0,0,0,0,0,0
C8H13N3O6,seen,30,1129,677,226,226,0,655,217,217,0,22,9,9,0
C8H13N5,seen,26,533,320,107,106,0,308,105,104,0,19,4,5,0
C8H13N5O1,seen,27,449,269,90,90,0,257,90,87,0,12,9,6,0
C8H13N5O2,seen,28,3,2,1,0,0,0,0,0,0,0,0,0,0
C8H13N5O3,test_ood,29,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H13N7,seen,28,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H13N7O2,test_ood,30,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H14,test_ood,22,1432,0,0,0,1432,0,0,0,1380,0,0,0,57
C8H14N2,seen,24,233,140,47,46,0,139,47,46,0,2,3,4,0
C8H14N2O1,test_ood,25,308,0,0,0,308,0,0,0,302,0,0,0,0
C8H14N2O2,test_ood,26,919,0,0,0,919,0,0,0,912,0,0,0,6
C8H14N2O3,test_ood,27,988,0,0,0,988,0,0,0,941,0,0,0,35
C8H14N2O4,test_ood,28,1137,0,0,0,1137,0,0,0,1092,0,0,0,43
C8H14N2O5,seen,29,1019,611,204,204,0,585,197,197,0,23,3,4,0
C8H14N2O6,seen,30,2020,1212,404,404,0,1160,390,389,0,73,22,19,0
C8H14N4,seen,26,720,432,144,144,0,428,143,144,0,21,8,5,0
C8H14N4O1,test_ood,27,316,0,0,0,316,0,0,0,310,0,0,0,5
C8H14N4O2,test_ood,28,141,0,0,0,141,0,0,0,132,0,0,0,4
C8H14N4O3,test_ood,29,2,0,0,0,2,0,0,0,0,0,0,0,0
C8H14N4O5,test_ood,31,573,0,0,0,573,0,0,0,553,0,0,0,46
C8H14N6,seen,28,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H14N6O1,seen,29,3,2,1,0,0,0,0,0,0,0,0,0,0
C8H14N6O3,test_ood,31,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H14O1,test_ood,23,1608,0,0,0,1608,0,0,0,1133,0,0,0,53
C8H14O2,test_ood,24,196,0,0,0,196,0,0,0,52,0,0,0,9
C8H14O3,test_ood,25,481,0,0,0,481,0,0,0,473,0,0,0,16
C8H14O4,seen,26,312,187,63,62,0,185,62,62,0,9,4,2,0
C8H14O5,seen,27,2,1,1,0,0,0,0,0,0,0,0,0,0
C8H15N1,seen,24,2131,1279,426,426,0,1108,370,383,0,18,4,7,0
C8H15N1O1,seen,25,542,325,109,108,0,321,108,104,0,6,4,5,0
C8H15N1O2,seen,26,396,238,79,79,0,235,78,76,0,4,2,2,0
C8H15N1O3,seen,27,949,569,190,190,0,562,188,187,0,12,3,4,0
C8H15N1O4,test_ood,28,246,0,0,0,246,0,0,0,237,0,0,0,21
C8H15N1O5,seen,29,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H15N3,seen,26,374,224,75,75,0,222,74,74,0,6,4,1,0
C8H15N3O1,seen,27,840,504,168,168,0,503,167,166,0,6,1,0,0
C8H15N3O2,test_ood,28,104,0,0,0,104,0,0,0,101,0,0,0,3
C8H15N3O3,seen,29,3,2,1,0,0,0,0,0,0,0,0,0,0
C8H15N3O4,seen,30,1032,619,207,206,0,595,193,202,0,23,4,6,0
C8H15N3O5,seen,31,1855,1113,371,371,0,1062,356,357,0,33,14,19,0
C8H15N5,seen,28,289,173,58,58,0,171,56,58,0,5,4,1,0
C8H15N5O1,test_ood,29,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H15N5O2,test_ood,30,3,0,0,0,3,0,0,0,0,0,0,0,0
C8H16,test_ood,24,471,0,0,0,471,0,0,0,462,0,0,0,23
C8H16N2,seen,26,992,595,199,198,0,575,195,192,0,17,11,7,0
C8H16N2O1,test_ood,27,892,0,0,0,892,0,0,0,869,0,0,0,45
C8H16N2O2,test_ood,28,768,0,0,0,768,0,0,0,764,0,0,0,17
C8H16N2O3,test_ood,29,2227,0,0,0,2227,0,0,0,2101,0,0,0,47
C8H16N2O4,test_ood,30,1255,0,0,0,1255,0,0,0,1208,0,0,0,68
C8H16N2O5,test_ood,31,510,0,0,0,510,0,0,0,489,0,0,0,40
C8H16N4,test_ood,28,427,0,0,0,427,0,0,0,425,0,0,0,16
C8H16N4O2,seen,30,6,4,1,1,0,0,0,0,0,0,0,0,0
C8H16N6,seen,30,2,1,1,0,0,0,0,0,0,0,0,0,0
C8H16N6O1,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H16N6O2,test_ood,32,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H16O1,seen,25,106,64,21,21,0,56,19,17,0,1,0,1,0
C8H16O2,test_ood,26,239,0,0,0,239,0,0,0,234,0,0,0,12
C8H16O3,seen,27,232,139,47,46,0,139,47,45,0,5,2,3,0
C8H16O4,seen,28,288,173,58,57,0,170,58,55,0,12,4,3,0
C8H16O5,seen,29,117,70,24,23,0,69,22,22,0,0,0,0,0
C8H16O6,test_ood,30,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H16O7,test_ood,31,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H17N1,seen,26,191,115,38,38,0,102,31,33,0,0,0,1,0
C8H17N1O1,seen,27,385,231,77,77,0,228,76,75,0,12,0,4,0
C8H17N1O2,seen,28,124,74,25,25,0,72,25,24,0,0,0,0,0
C8H17N1O3,seen,29,577,346,116,115,0,343,113,114,0,9,2,1,0
C8H17N1O4,seen,30,209,125,42,42,0,125,42,42,0,4,1,0,0
C8H17N1O5,seen,31,125,75,25,25,0,75,25,25,0,4,0,1,0
C8H17N3,test_ood,28,495,0,0,0,495,0,0,0,481,0,0,0,23
C8H17N3O1,seen,29,651,391,130,130,0,386,126,130,0,2,1,3,0
C8H17N3O2,test_ood,30,116,0,0,0,116,0,0,0,114,0,0,0,5
C8H17N3O3,seen,31,791,475,158,158,0,454,152,144,0,8,2,2,0
C8H17N3O5,test_ood,33,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H17N5,test_ood,30,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H17N5O1,seen,31,4,2,1,1,0,0,0,0,0,0,0,0,0
C8H17N5O2,test_ood,32,2,0,0,0,2,0,0,0,0,0,0,0,0
C8H17N5O3,seen,33,1070,642,214,214,0,620,205,205,0,32,9,8,0
C8H17N7,seen,32,2,1,1,0,0,0,0,0,0,0,0,0,0
C8H18N2,test_ood,28,230,0,0,0,230,0,0,0,221,0,0,0,1
C8H18N2O1,test_ood,29,917,0,0,0,917,0,0,0,889,0,0,0,34
C8H18N2O2,seen,30,562,337,113,112,0,335,112,111,0,5,1,2,0
C8H18N2O3,test_ood,31,117,0,0,0,117,0,0,0,111,0,0,0,0
C8H18N2O4,test_ood,32,3,0,0,0,3,0,0,0,0,0,0,0,0
C8H18N2O5,seen,33,3,2,1,0,0,0,0,0,0,0,0,0,0
C8H18N2O6,test_ood,34,1,0,0,0,1,0,0,0,0,0,0,0,0
C8H18N4,seen,30,341,205,68,68,0,199,66,68,0,10,4,2,0
C8H18N4O1,seen,31,112,67,23,22,0,65,23,22,0,0,0,0,0
C8H18N4O2,seen,32,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H18N4O3,seen,33,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H18N6,seen,32,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H18O1,test_ood,27,2,0,0,0,2,0,0,0,2,0,0,0,0
C8H18O2,seen,28,139,83,28,28,0,83,28,28,0,0,0,0,0
C8H18O3,seen,29,16,10,3,3,0,10,3,3,0,0,0,0,0
C8H18O4,seen,30,20,12,4,4,0,12,4,4,0,0,0,0,0
C8H19N1,test_ood,28,5,0,0,0,5,0,0,0,5,0,0,0,0
C8H19N1O1,seen,29,110,66,22,22,0,66,22,22,0,3,1,0,0
C8H19N1O2,seen,30,33,20,7,6,0,20,7,6,0,0,0,0,0
C8H19N1O3,seen,31,58,35,12,11,0,35,11,11,0,0,0,0,0
C8H19N1O5,test_ood,33,2,0,0,0,2,0,0,0,0,0,0,0,0
C8H19N3,seen,30,66,40,13,13,0,40,13,12,0,0,0,0,0
C8H19N3O1,seen,31,419,251,84,84,0,247,84,83,0,5,1,0,0
C8H19N3O2,seen,32,127,76,26,25,0,76,25,23,0,3,0,2,0
C8H19N3O3,seen,33,2,1,1,0,0,0,0,0,0,0,0,0,0
C8H19N3O4,seen,34,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H19N3O5,seen,35,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H19N5,seen,32,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H19N5O2,seen,34,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H1N3O1,seen,13,3,2,1,0,0,2,1,0,0,0,0,0,0
C8H2,seen,10,80,48,16,16,0,48,16,15,0,6,0,4,0
C8H20N2,seen,30,8,5,2,1,0,5,2,1,0,0,0,0,0
C8H20N2O1,seen,31,37,22,8,7,0,21,8,7,0,0,0,0,0
C8H20N2O2,seen,32,90,54,18,18,0,52,18,17,0,0,0,0,0
C8H20N2O3,test_ood,33,4,0,0,0,4,0,0,0,0,0,0,0,0
C8H20N2O4,seen,34,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H20N2O5,test_ood,35,2,0,0,0,2,0,0,0,0,0,0,0,0
C8H20N4,test_ood,32,214,0,0,0,214,0,0,0,213,0,0,0,9
C8H20N4O1,test_ood,33,2,0,0,0,2,0,0,0,0,0,0,0,0
C8H20N4O2,seen,34,346,208,69,69,0,203,66,69,0,8,5,3,0
C8H20N4O3,seen,35,1,1,0,0,0,0,0,0,0,0,0,0,0
C8H20N6O1,test_ood,35,108,0,0,0,108,0,0,0,107,0,0,0,9
C8H20O2,seen,30,1,1,0,0,0,1,0,0,0,0,0,0,0
C8H20O3,seen,31,1,1,0,0,0,1,0,0,0,0,0,0,0
C8H20O4,test_ood,32,4,0,0,0,4,0,0,0,4,0,0,0,0
C8H21N1,seen,30,1,1,0,0,0,1,0,0,0,0,0,0,0
C8H21N1O1,seen,31,2,1,1,0,0,1,1,0,0,0,0,0,0
C8H21N1O2,test_ood,32,2,0,0,0,2,0,0,0,2,0,0,0,0
C8H21N1O3,seen,33,4,2,1,1,0,2,1,1,0,0,0,0,0
C8H21N3,test_ood,32,118,0,0,0,118,0,0,0,117,0,0,0,0
C8H21N3O1,seen,33,70,42,14,14,0,42,14,13,0,0,0,0,0
